x,y
1.9224999999999999,0.35698124999999176
1.9275,0.36284062500000774
1.9325,0.3685281249999915
1.9375,0.376059375000008
1.9425,0.38387187499999115
1.9475,0.38804375000000824
1.9525000000000001,0.3944562499999909
1.9575,0.3994656250000085
1.9625,0.40799374999999055
1.9675,0.41377500000000883
1.9725000000000001,0.42139062499999025
1.9775,0.4267687500000091
1.9825,0.43426874999999
1.9875,0.44262187500000943
1.9925000000000002,0.4516124999999896
1.9975,0.46095625000000984
2.0025,0.46891875000001
2.0075000000000003,0.47842812499996773
2.0125,0.4889656250000104
2.0175,0.5001375000000107
2.0225,0.5093000000000109
2.0275,0.5209124999999648
2.0325,0.5302343750000112
2.0375,0.5424187500000115
2.0425,0.5527093750000117
2.0475,0.563825000000012
2.0525,0.5731812499999613
2.0575,0.5869218750000125
2.0625,0.6021406250000129
2.0675,0.611337500000013
2.0725,0.6261874999999577
2.0775,0.6419812500000137
2.0825,0.656384375000014
2.0875,0.6663343750000141
2.0925000000000002,0.6785562499999542
2.0975,0.6959187500000148
2.1025,0.7156093750000152
2.1075,0.7269125000000155
2.1125,0.7445249999999498
2.1175,0.7629625000000162
2.1225,0.7745125000000165
2.1275,0.795890625000017
2.1325000000000003,0.8151156249999449
2.1375,0.8374000000000178
2.1425,0.8540125000000182
2.1475,0.8745843750000186
2.1525,0.8961062499999395
2.1575,0.9214593750000196
2.1625,0.9440312500000201
2.1675,0.9645656250000205
2.1725000000000003,0.9896968749999332
2.1775,1.0151250000000216
2.1825,1.0421406250000222
2.1875,1.0689843750000227
2.1925,1.0946031250000232
2.1975,1.1192531249999245
2.2025,1.1522250000000245
2.2075,1.178165625000025
2.2125,1.2082312500000256
2.2175000000000002,1.2400406249999163
2.2225,1.2722218750000271
2.2275,1.3016093750000277
2.2325,1.3373437500000285
2.2375,1.3724093749999073
2.2425,1.41306875000003
2.2475,1.456718750000031
2.2525,1.4925062500000317
2.2575000000000003,1.5374187499998961
2.2625,1.5842406250000338
2.2675,1.6332468750000348
2.2725,1.6866593750000358
2.2775,1.7297406249998832
2.2825,1.788637500000038
2.2875,1.8464656250000393
2.2925,1.9027062500000405
2.2975000000000003,1.9712749999998669
2.3025,2.0269875000000432
