series,x,y
KDE,1.123046875,0.0782723571495791
KDE,1.126953125,0.077382674234749
KDE,1.130859375,0.0767851240071643
KDE,1.134765625,0.0764649585585292
KDE,1.138671875,0.0762755149303383
KDE,1.142578125,0.0761372355300002
KDE,1.146484375,0.0760351960380543
KDE,1.150390625,0.0759656607817998
KDE,1.154296875,0.0759043447498806
KDE,1.158203125,0.0757892215645908
KDE,1.162109375,0.0755064937937998
KDE,1.166015625,0.0750266975010886
KDE,1.169921875,0.0744899152539954
KDE,1.173828125,0.0740444823831865
KDE,1.177734375,0.0737614646549837
KDE,1.181640625,0.0736485535922132
KDE,1.185546875,0.0735943610529515
KDE,1.189453125,0.0735451095755166
KDE,1.193359375,0.0735244207423562
KDE,1.197265625,0.073448467415337
KDE,1.201171875,0.0731858787416804
KDE,1.205078125,0.0726823919740797
KDE,1.208984375,0.0720331817193196
KDE,1.212890625,0.0714658942862572
KDE,1.216796875,0.0710714995792415
KDE,1.220703125,0.0705701556801815
KDE,1.224609375,0.069641267968481
KDE,1.228515625,0.0683739523621801
KDE,1.232421875,0.0670890762559438
KDE,1.236328125,0.0660036165292091
KDE,1.240234375,0.0651684064019999
KDE,1.244140625,0.0645205365750491
KDE,1.248046875,0.0639126435754012
KDE,1.251953125,0.0632483010989401
KDE,1.255859375,0.0624589475816664
KDE,1.259765625,0.0614544967457302
KDE,1.263671875,0.0603708215282876
KDE,1.267578125,0.0595644446352386
KDE,1.271484375,0.0590764979315118
KDE,1.275390625,0.058543701452962
KDE,1.279296875,0.0578114954282936
KDE,1.283203125,0.057046068045192
KDE,1.287109375,0.0562976627963214
KDE,1.291015625,0.0554502612593034
KDE,1.294921875,0.0545148275487656
KDE,1.298828125,0.0536212468120732
KDE,1.302734375,0.0528459489117945
KDE,1.306640625,0.0522554357774719
KDE,1.310546875,0.0518642509651725
KDE,1.314453125,0.0515522818324939
KDE,1.318359375,0.051213249620666
KDE,1.322265625,0.0509142242214523
KDE,1.326171875,0.0506798907869562
KDE,1.330078125,0.050329436275758
KDE,1.333984375,0.0498090494264314
KDE,1.337890625,0.0492593272159021
KDE,1.341796875,0.0487966093137985
KDE,1.345703125,0.048432310531336
KDE,1.349609375,0.0480174186130896
KDE,1.353515625,0.0474989974710676
KDE,1.357421875,0.0470398999392476
KDE,1.361328125,0.0467384757394778
KDE,1.365234375,0.0465191626302806
KDE,1.369140625,0.0462863008787444
KDE,1.373046875,0.0460406027133458
KDE,1.376953125,0.0458080320611995
KDE,1.380859375,0.0456373394782798
KDE,1.384765625,0.0455594891158327
KDE,1.388671875,0.0455298590167415
KDE,1.392578125,0.0454758049746155
KDE,1.396484375,0.0453533396594724
KDE,1.400390625,0.045165391691054
KDE,1.404296875,0.0449184745050709
KDE,1.408203125,0.0447546791126601
KDE,1.412109375,0.0447795935869856
KDE,1.416015625,0.0447975963290612
KDE,1.419921875,0.0445830645595963
KDE,1.423828125,0.0441305623529086
KDE,1.427734375,0.0435391054070159
KDE,1.431640625,0.0428798275524628
KDE,1.435546875,0.0422242248441965
KDE,1.439453125,0.0416193839502807
KDE,1.443359375,0.0410709864467642
KDE,1.447265625,0.0406136697198891
KDE,1.451171875,0.0402937355682336
KDE,1.455078125,0.0400671828013266
KDE,1.458984375,0.0398627274466557
KDE,1.462890625,0.0396891176667706
KDE,1.466796875,0.0394922014604432
KDE,1.470703125,0.0391494334850621
KDE,1.474609375,0.0386767095123185
KDE,1.478515625,0.0382497537998754
KDE,1.482421875,0.0379526562980968
KDE,1.486328125,0.0376435948499556
KDE,1.490234375,0.0371976850194497
KDE,1.494140625,0.0366452982200431
KDE,1.498046875,0.036097705343707
KDE,1.501953125,0.0356707013964513
